experiment_id,generation,individual_id,age,layer,model_performance
6,1,15,1,0,"{'epoch': 0, 'train_loss': 0.71, 'test_loss': 0.76, 'precision': 0.6, 'recall': 0.63, 'accuracy': 0.67, 'learning_rate': 0.0, 'branches': [328, 500], 'best_f1': 0.62, 'best_auc': 0.72, 'time': 0.8}"
6,1,19,0,0,"{'epoch': 0, 'train_loss': 0.72, 'test_loss': 0.62, 'precision': 0.72, 'recall': 0.8, 'accuracy': 0.77, 'learning_rate': 0.0, 'branches': [71, 461], 'best_f1': 0.75, 'best_auc': 0.83, 'time': 0.89}"
6,1,17,1,0,"{'epoch': 0, 'train_loss': 0.73, 'test_loss': 0.76, 'precision': 0.46, 'recall': 0.95, 'accuracy': 0.55, 'learning_rate': 0.0, 'branches': [229, 221], 'best_f1': 0.62, 'best_auc': 0.73, 'time': 0.37}"
6,1,4,1,0,"{'epoch': 0, 'train_loss': 0.71, 'test_loss': 0.76, 'precision': 0.71, 'recall': 0.23, 'accuracy': 0.64, 'learning_rate': 0.0, 'branches': [287, 179, 89], 'best_f1': 0.35, 'best_auc': 0.8, 'time': 1.14}"
6,1,16,1,0,"{'epoch': 0, 'train_loss': 0.72, 'test_loss': 0.68, 'precision': 0.54, 'recall': 0.92, 'accuracy': 0.65, 'learning_rate': 0.0, 'branches': [95, 323, 324], 'best_f1': 0.68, 'best_auc': 0.78, 'time': 1.02}"
6,1,17,1,0,"{'epoch': 0, 'train_loss': 0.7, 'test_loss': 0.8, 'precision': 0.51, 'recall': 0.91, 'accuracy': 0.59, 'learning_rate': 0.0, 'branches': [229, 221], 'best_f1': 0.65, 'best_auc': 0.67, 'time': 0.49}"
6,2,10,2,1,"{'epoch': 0, 'train_loss': 0.68, 'test_loss': 0.72, 'precision': 0.54, 'recall': 0.9, 'accuracy': 0.67, 'learning_rate': 0.0, 'branches': [134, 364, 384], 'best_f1': 0.68, 'best_auc': 0.8, 'time': 0.62}"
6,2,11,2,1,"{'epoch': 0, 'train_loss': 0.68, 'test_loss': 0.55, 'precision': 0.69, 'recall': 0.81, 'accuracy': 0.77, 'learning_rate': 0.0, 'branches': [155, 305, 384], 'best_f1': 0.74, 'best_auc': 0.86, 'time': 0.88}"
6,2,12,2,1,"{'epoch': 0, 'train_loss': 0.68, 'test_loss': 0.71, 'precision': 0.89, 'recall': 0.44, 'accuracy': 0.73, 'learning_rate': 0.0, 'branches': [439, 477, 278], 'best_f1': 0.59, 'best_auc': 0.84, 'time': 0.74}"
6,2,13,2,1,"{'epoch': 0, 'train_loss': 0.73, 'test_loss': 0.68, 'precision': 0.59, 'recall': 0.85, 'accuracy': 0.68, 'learning_rate': 0.0, 'branches': [439, 477, 252], 'best_f1': 0.7, 'best_auc': 0.8, 'time': 1.38}"
6,2,14,2,1,"{'epoch': 0, 'train_loss': 0.71, 'test_loss': 0.67, 'precision': 0.65, 'recall': 0.84, 'accuracy': 0.74, 'learning_rate': 0.0, 'branches': [127, 364, 384], 'best_f1': 0.74, 'best_auc': 0.81, 'time': 0.75}"
6,2,15,2,1,"{'epoch': 0, 'train_loss': 0.69, 'test_loss': 0.63, 'precision': 0.6, 'recall': 0.71, 'accuracy': 0.71, 'learning_rate': 0.0, 'branches': [328, 463], 'best_f1': 0.65, 'best_auc': 0.79, 'time': 1.26}"
6,2,16,2,1,"{'epoch': 0, 'train_loss': 0.73, 'test_loss': 0.68, 'precision': 0.61, 'recall': 0.66, 'accuracy': 0.68, 'learning_rate': 0.0, 'branches': [439, 477, 252], 'best_f1': 0.63, 'best_auc': 0.75, 'time': 1.28}"
6,2,17,1,1,"{'epoch': 0, 'train_loss': 0.7, 'test_loss': 0.63, 'precision': 0.7, 'recall': 0.75, 'accuracy': 0.74, 'learning_rate': 0.0, 'branches': [403, 332, 54], 'best_f1': 0.73, 'best_auc': 0.81, 'time': 0.43}"
6,2,18,2,1,"{'epoch': 0, 'train_loss': 0.67, 'test_loss': 0.64, 'precision': 0.78, 'recall': 0.7, 'accuracy': 0.78, 'learning_rate': 0.0, 'branches': [127, 364, 384], 'best_f1': 0.73, 'best_auc': 0.83, 'time': 0.83}"
6,2,19,2,1,"{'epoch': 0, 'train_loss': 0.69, 'test_loss': 0.61, 'precision': 0.77, 'recall': 0.6, 'accuracy': 0.77, 'learning_rate': 0.0, 'branches': [439, 477, 278], 'best_f1': 0.67, 'best_auc': 0.83, 'time': 1.11}"
6,2,20,2,1,"{'epoch': 0, 'train_loss': 0.73, 'test_loss': 0.78, 'precision': 0.6, 'recall': 0.63, 'accuracy': 0.65, 'learning_rate': 0.0, 'branches': [202, 188], 'best_f1': 0.62, 'best_auc': 0.69, 'time': 0.23}"
6,2,21,2,1,"{'epoch': 0, 'train_loss': 0.68, 'test_loss': 0.65, 'precision': 0.65, 'recall': 0.8, 'accuracy': 0.73, 'learning_rate': 0.0, 'branches': [439, 398, 252], 'best_f1': 0.72, 'best_auc': 0.78, 'time': 0.93}"
6,2,22,2,1,"{'epoch': 0, 'train_loss': 0.71, 'test_loss': 0.73, 'precision': 0.7, 'recall': 0.52, 'accuracy': 0.7, 'learning_rate': 0.0, 'branches': [492, 477, 278], 'best_f1': 0.6, 'best_auc': 0.79, 'time': 1.15}"
6,2,23,2,1,"{'epoch': 0, 'train_loss': 0.72, 'test_loss': 0.74, 'precision': 0.62, 'recall': 0.32, 'accuracy': 0.66, 'learning_rate': 0.0, 'branches': [155, 364, 384], 'best_f1': 0.42, 'best_auc': 0.74, 'time': 1.13}"
6,2,24,2,1,"{'epoch': 0, 'train_loss': 0.71, 'test_loss': 0.73, 'precision': 0.54, 'recall': 0.96, 'accuracy': 0.61, 'learning_rate': 0.0, 'branches': [328, 463], 'best_f1': 0.69, 'best_auc': 0.75, 'time': 0.98}"
6,2,25,2,1,"{'epoch': 0, 'train_loss': 0.68, 'test_loss': 0.74, 'precision': 0.62, 'recall': 0.7, 'accuracy': 0.66, 'learning_rate': 0.0, 'branches': [341, 64, 15], 'best_f1': 0.65, 'best_auc': 0.73, 'time': 0.4}"
6,2,50,2,1,"{'epoch': 0, 'train_loss': 0.65, 'test_loss': 0.68, 'precision': 0.68, 'recall': 0.74, 'accuracy': 0.74, 'learning_rate': 0.0, 'branches': [268, 463], 'best_f1': 0.71, 'best_auc': 0.8, 'time': 1.93}"
6,2,27,2,1,"{'epoch': 0, 'train_loss': 0.75, 'test_loss': 0.71, 'precision': 0.69, 'recall': 0.66, 'accuracy': 0.71, 'learning_rate': 0.0, 'branches': [328, 394], 'best_f1': 0.67, 'best_auc': 0.77, 'time': 0.71}"
6,2,28,2,1,"{'epoch': 0, 'train_loss': 0.68, 'test_loss': 0.68, 'precision': 0.66, 'recall': 0.69, 'accuracy': 0.73, 'learning_rate': 0.0, 'branches': [304, 111], 'best_f1': 0.68, 'best_auc': 0.78, 'time': 0.63}"
6,2,29,2,1,"{'epoch': 0, 'train_loss': 0.68, 'test_loss': 0.67, 'precision': 0.61, 'recall': 0.65, 'accuracy': 0.71, 'learning_rate': 0.0, 'branches': [439, 477, 194], 'best_f1': 0.63, 'best_auc': 0.77, 'time': 1.1}"
6,2,30,0,0,"{'epoch': 0, 'train_loss': 0.69, 'test_loss': 0.78, 'precision': 0.89, 'recall': 0.32, 'accuracy': 0.7, 'learning_rate': 0.0, 'branches': [309, 342, 226], 'best_f1': 0.47, 'best_auc': 0.8, 'time': 1.11}"
6,2,31,0,0,"{'epoch': 0, 'train_loss': 0.66, 'test_loss': 0.64, 'precision': 0.69, 'recall': 0.61, 'accuracy': 0.71, 'learning_rate': 0.0, 'branches': [304, 372, 28], 'best_f1': 0.65, 'best_auc': 0.81, 'time': 0.41}"
6,2,32,0,0,"{'epoch': 0, 'train_loss': 0.69, 'test_loss': 0.66, 'precision': 0.62, 'recall': 0.8, 'accuracy': 0.68, 'learning_rate': 0.0, 'branches': [162, 449], 'best_f1': 0.7, 'best_auc': 0.77, 'time': 0.51}"
6,2,33,0,0,"{'epoch': 0, 'train_loss': 0.66, 'test_loss': 0.71, 'precision': 0.71, 'recall': 0.66, 'accuracy': 0.76, 'learning_rate': 0.0, 'branches': [94, 78, 448], 'best_f1': 0.69, 'best_auc': 0.82, 'time': 0.85}"
6,2,34,0,0,"{'epoch': 0, 'train_loss': 0.63, 'test_loss': 0.83, 'precision': 0.63, 'recall': 0.82, 'accuracy': 0.73, 'learning_rate': 0.0, 'branches': [53, 68, 382], 'best_f1': 0.71, 'best_auc': 0.78, 'time': 0.48}"
6,2,35,0,0,"{'epoch': 0, 'train_loss': 0.67, 'test_loss': 0.73, 'precision': 0.59, 'recall': 0.78, 'accuracy': 0.69, 'learning_rate': 0.0, 'branches': [40, 167], 'best_f1': 0.67, 'best_auc': 0.79, 'time': 0.95}"
6,2,36,0,0,"{'epoch': 0, 'train_loss': 0.72, 'test_loss': 0.63, 'precision': 0.53, 'recall': 0.93, 'accuracy': 0.66, 'learning_rate': 0.0, 'branches': [30, 142], 'best_f1': 0.68, 'best_auc': 0.83, 'time': 0.77}"
6,2,37,0,0,"{'epoch': 0, 'train_loss': 0.67, 'test_loss': 1.08, 'precision': 0.58, 'recall': 0.88, 'accuracy': 0.67, 'learning_rate': 0.0, 'branches': [229, 1], 'best_f1': 0.7, 'best_auc': 0.8, 'time': 0.88}"
6,2,38,0,0,"{'epoch': 0, 'train_loss': 0.71, 'test_loss': 0.64, 'precision': 0.63, 'recall': 0.79, 'accuracy': 0.73, 'learning_rate': 0.0, 'branches': [357, 294, 283], 'best_f1': 0.7, 'best_auc': 0.82, 'time': 0.77}"
6,2,39,0,0,"{'epoch': 0, 'train_loss': 0.72, 'test_loss': 0.66, 'precision': 0.56, 'recall': 0.93, 'accuracy': 0.66, 'learning_rate': 0.0, 'branches': [324, 131, 144], 'best_f1': 0.7, 'best_auc': 0.82, 'time': 0.66}"
6,2,40,0,0,"{'epoch': 0, 'train_loss': 0.67, 'test_loss': 1.23, 'precision': 0.78, 'recall': 0.55, 'accuracy': 0.76, 'learning_rate': 0.0, 'branches': [3, 284, 237], 'best_f1': 0.64, 'best_auc': 0.8, 'time': 1.17}"
6,2,41,0,0,"{'epoch': 0, 'train_loss': 0.72, 'test_loss': 0.68, 'precision': 0.55, 'recall': 0.93, 'accuracy': 0.66, 'learning_rate': 0.0, 'branches': [95, 379, 353], 'best_f1': 0.69, 'best_auc': 0.8, 'time': 0.83}"
6,2,42,0,0,"{'epoch': 0, 'train_loss': 0.7, 'test_loss': 0.69, 'precision': 0.67, 'recall': 0.81, 'accuracy': 0.71, 'learning_rate': 0.0, 'branches': [403, 111], 'best_f1': 0.74, 'best_auc': 0.78, 'time': 1.09}"
6,2,43,0,0,"{'epoch': 0, 'train_loss': 0.66, 'test_loss': 0.88, 'precision': 1.0, 'recall': 0.06, 'accuracy': 0.62, 'learning_rate': 0.0, 'branches': [432, 245, 289], 'best_f1': 0.11, 'best_auc': 0.82, 'time': 0.58}"
6,2,44,0,0,"{'epoch': 0, 'train_loss': 0.7, 'test_loss': 0.71, 'precision': 0.73, 'recall': 0.51, 'accuracy': 0.68, 'learning_rate': 0.0, 'branches': [210, 488], 'best_f1': 0.6, 'best_auc': 0.78, 'time': 1.07}"
6,2,45,0,0,"{'epoch': 0, 'train_loss': 0.71, 'test_loss': 0.64, 'precision': 0.64, 'recall': 0.84, 'accuracy': 0.73, 'learning_rate': 0.0, 'branches': [371, 256, 385], 'best_f1': 0.72, 'best_auc': 0.83, 'time': 0.91}"
6,2,46,0,0,"{'epoch': 0, 'train_loss': 0.71, 'test_loss': 0.64, 'precision': 0.62, 'recall': 0.81, 'accuracy': 0.72, 'learning_rate': 0.0, 'branches': [181, 256, 285], 'best_f1': 0.7, 'best_auc': 0.79, 'time': 0.95}"
6,2,47,0,0,"{'epoch': 0, 'train_loss': 0.71, 'test_loss': 0.73, 'precision': 0.6, 'recall': 0.76, 'accuracy': 0.68, 'learning_rate': 0.0, 'branches': [457, 38, 150], 'best_f1': 0.67, 'best_auc': 0.75, 'time': 0.31}"
6,2,48,0,0,"{'epoch': 0, 'train_loss': 0.69, 'test_loss': 0.8, 'precision': 0.49, 'recall': 0.94, 'accuracy': 0.59, 'learning_rate': 0.0, 'branches': [400, 157], 'best_f1': 0.64, 'best_auc': 0.74, 'time': 0.42}"
6,2,49,0,0,"{'epoch': 0, 'train_loss': 0.71, 'test_loss': 0.76, 'precision': 0.54, 'recall': 0.75, 'accuracy': 0.65, 'learning_rate': 0.0, 'branches': [452, 129, 295], 'best_f1': 0.63, 'best_auc': 0.72, 'time': 0.45}"
6,3,45,0,0,"{'epoch': 0, 'train_loss': 0.71, 'test_loss': 0.64, 'precision': 0.64, 'recall': 0.84, 'accuracy': 0.73, 'learning_rate': 0.0, 'branches': [371, 256, 385], 'best_f1': 0.72, 'best_auc': 0.83, 'time': 0.91}"
6,3,4,1,0,"{'epoch': 0, 'train_loss': 0.7, 'test_loss': 0.7, 'precision': 0.58, 'recall': 0.8, 'accuracy': 0.68, 'learning_rate': 0.0, 'branches': [400, 157], 'best_f1': 0.67, 'best_auc': 0.74, 'time': 0.76}"
6,3,32,1,0,"{'epoch': 0, 'train_loss': 0.69, 'test_loss': 0.66, 'precision': 0.62, 'recall': 0.8, 'accuracy': 0.68, 'learning_rate': 0.0, 'branches': [162, 449], 'best_f1': 0.7, 'best_auc': 0.77, 'time': 0.51}"
6,3,49,0,0,"{'epoch': 0, 'train_loss': 0.71, 'test_loss': 0.76, 'precision': 0.54, 'recall': 0.75, 'accuracy': 0.65, 'learning_rate': 0.0, 'branches': [452, 129, 295], 'best_f1': 0.63, 'best_auc': 0.72, 'time': 0.45}"
6,3,30,0,0,"{'epoch': 0, 'train_loss': 0.69, 'test_loss': 0.78, 'precision': 0.89, 'recall': 0.32, 'accuracy': 0.7, 'learning_rate': 0.0, 'branches': [309, 342, 226], 'best_f1': 0.47, 'best_auc': 0.8, 'time': 1.11}"
6,3,20,0,0,"{'epoch': 0, 'train_loss': 0.66, 'test_loss': 0.71, 'precision': 0.76, 'recall': 0.51, 'accuracy': 0.73, 'learning_rate': 0.0, 'branches': [452, 129, 295], 'best_f1': 0.61, 'best_auc': 0.77, 'time': 0.44}"
6,3,21,1,0,"{'epoch': 0, 'train_loss': 0.71, 'test_loss': 0.92, 'precision': 0.5, 'recall': 0.77, 'accuracy': 0.59, 'learning_rate': 0.0, 'branches': [297, 193, 449], 'best_f1': 0.6, 'best_auc': 0.61, 'time': 0.52}"
6,3,38,0,0,"{'epoch': 0, 'train_loss': 0.71, 'test_loss': 0.64, 'precision': 0.63, 'recall': 0.79, 'accuracy': 0.73, 'learning_rate': 0.0, 'branches': [357, 294, 283], 'best_f1': 0.7, 'best_auc': 0.82, 'time': 0.77}"
6,3,33,0,0,"{'epoch': 0, 'train_loss': 0.66, 'test_loss': 0.71, 'precision': 0.71, 'recall': 0.66, 'accuracy': 0.76, 'learning_rate': 0.0, 'branches': [94, 78, 448], 'best_f1': 0.69, 'best_auc': 0.82, 'time': 0.85}"
6,3,42,1,0,"{'epoch': 0, 'train_loss': 0.7, 'test_loss': 0.69, 'precision': 0.67, 'recall': 0.81, 'accuracy': 0.71, 'learning_rate': 0.0, 'branches': [403, 111], 'best_f1': 0.74, 'best_auc': 0.78, 'time': 1.09}"
6,3,22,0,0,"{'epoch': 0, 'train_loss': 0.72, 'test_loss': 0.72, 'precision': 0.61, 'recall': 0.81, 'accuracy': 0.72, 'learning_rate': 0.0, 'branches': [371, 256, 385], 'best_f1': 0.7, 'best_auc': 0.78, 'time': 0.96}"
6,3,23,0,0,"{'epoch': 0, 'train_loss': 0.69, 'test_loss': 0.67, 'precision': 0.56, 'recall': 0.89, 'accuracy': 0.67, 'learning_rate': 0.0, 'branches': [309, 342, 226], 'best_f1': 0.69, 'best_auc': 0.81, 'time': 1.11}"
6,3,6,1,0,"{'epoch': 0, 'train_loss': 0.72, 'test_loss': 0.71, 'precision': 0.54, 'recall': 0.72, 'accuracy': 0.64, 'learning_rate': 0.0, 'branches': [403, 111], 'best_f1': 0.62, 'best_auc': 0.72, 'time': 1.11}"
6,3,24,1,0,"{'epoch': 0, 'train_loss': 0.71, 'test_loss': 0.64, 'precision': 0.61, 'recall': 0.87, 'accuracy': 0.7, 'learning_rate': 0.0, 'branches': [403, 128], 'best_f1': 0.72, 'best_auc': 0.78, 'time': 1.09}"
6,3,13,3,1,"{'epoch': 0, 'train_loss': 0.66, 'test_loss': 0.62, 'precision': 0.73, 'recall': 0.72, 'accuracy': 0.77, 'learning_rate': 0.0, 'branches': [202, 250, 475], 'best_f1': 0.72, 'best_auc': 0.83, 'time': 0.89}"
6,3,19,2,1,"{'epoch': 0, 'train_loss': 0.69, 'test_loss': 0.61, 'precision': 0.77, 'recall': 0.6, 'accuracy': 0.77, 'learning_rate': 0.0, 'branches': [439, 477, 278], 'best_f1': 0.67, 'best_auc': 0.83, 'time': 1.11}"
6,3,10,2,1,"{'epoch': 0, 'train_loss': 0.68, 'test_loss': 0.72, 'precision': 0.54, 'recall': 0.9, 'accuracy': 0.67, 'learning_rate': 0.0, 'branches': [134, 364, 384], 'best_f1': 0.68, 'best_auc': 0.8, 'time': 0.62}"
6,3,16,2,1,"{'epoch': 0, 'train_loss': 0.73, 'test_loss': 0.68, 'precision': 0.61, 'recall': 0.66, 'accuracy': 0.68, 'learning_rate': 0.0, 'branches': [439, 477, 252], 'best_f1': 0.63, 'best_auc': 0.75, 'time': 1.28}"
6,3,15,2,1,"{'epoch': 0, 'train_loss': 0.69, 'test_loss': 0.63, 'precision': 0.6, 'recall': 0.71, 'accuracy': 0.71, 'learning_rate': 0.0, 'branches': [328, 463], 'best_f1': 0.65, 'best_auc': 0.79, 'time': 1.26}"
6,3,10,3,1,"{'epoch': 0, 'train_loss': 0.6, 'test_loss': 0.7, 'precision': 0.9, 'recall': 0.64, 'accuracy': 0.81, 'learning_rate': 0.0, 'branches': [98, 348], 'best_f1': 0.74, 'best_auc': 0.86, 'time': 0.93}"
6,3,12,3,1,"{'epoch': 0, 'train_loss': 0.68, 'test_loss': 0.71, 'precision': 0.89, 'recall': 0.44, 'accuracy': 0.73, 'learning_rate': 0.0, 'branches': [439, 477, 278], 'best_f1': 0.59, 'best_auc': 0.84, 'time': 0.74}"
6,3,25,3,1,"{'epoch': 0, 'train_loss': 0.67, 'test_loss': 0.7, 'precision': 0.72, 'recall': 0.68, 'accuracy': 0.74, 'learning_rate': 0.0, 'branches': [439, 336, 239], 'best_f1': 0.7, 'best_auc': 0.78, 'time': 1.01}"
6,3,26,3,1,"{'epoch': 0, 'train_loss': 0.58, 'test_loss': 0.56, 'precision': 0.91, 'recall': 0.68, 'accuracy': 0.84, 'learning_rate': 0.0, 'branches': [202, 250, 475], 'best_f1': 0.78, 'best_auc': 0.89, 'time': 0.87}"
6,3,14,2,1,"{'epoch': 0, 'train_loss': 0.71, 'test_loss': 0.67, 'precision': 0.65, 'recall': 0.84, 'accuracy': 0.74, 'learning_rate': 0.0, 'branches': [127, 364, 384], 'best_f1': 0.74, 'best_auc': 0.81, 'time': 0.75}"
6,3,11,3,1,"{'epoch': 0, 'train_loss': 0.66, 'test_loss': 0.82, 'precision': 0.55, 'recall': 0.89, 'accuracy': 0.63, 'learning_rate': 0.0, 'branches': [439, 398, 252], 'best_f1': 0.68, 'best_auc': 0.79, 'time': 2.48}"
6,3,27,2,1,"{'epoch': 0, 'train_loss': 0.75, 'test_loss': 0.71, 'precision': 0.69, 'recall': 0.66, 'accuracy': 0.71, 'learning_rate': 0.0, 'branches': [328, 394], 'best_f1': 0.67, 'best_auc': 0.77, 'time': 0.71}"
6,3,27,2,1,"{'epoch': 0, 'train_loss': 0.6, 'test_loss': 0.69, 'precision': 0.82, 'recall': 0.64, 'accuracy': 0.79, 'learning_rate': 0.0, 'branches': [127, 364, 384], 'best_f1': 0.72, 'best_auc': 0.86, 'time': 1.85}"
6,3,28,3,1,"{'epoch': 0, 'train_loss': 0.61, 'test_loss': 0.63, 'precision': 0.96, 'recall': 0.56, 'accuracy': 0.79, 'learning_rate': 0.0, 'branches': [98, 279], 'best_f1': 0.71, 'best_auc': 0.88, 'time': 1.11}"
6,3,29,2,1,"{'epoch': 0, 'train_loss': 0.57, 'test_loss': 0.98, 'precision': 0.86, 'recall': 0.47, 'accuracy': 0.72, 'learning_rate': 0.0, 'branches': [127, 364, 384], 'best_f1': 0.6, 'best_auc': 0.8, 'time': 1.72}"
6,3,50,2,1,"{'epoch': 0, 'train_loss': 0.65, 'test_loss': 0.68, 'precision': 0.68, 'recall': 0.74, 'accuracy': 0.74, 'learning_rate': 0.0, 'branches': [268, 463], 'best_f1': 0.71, 'best_auc': 0.8, 'time': 1.93}"
6,3,30,2,1,"{'epoch': 0, 'train_loss': 0.6, 'test_loss': 0.61, 'precision': 0.82, 'recall': 0.69, 'accuracy': 0.8, 'learning_rate': 0.0, 'branches': [285, 394], 'best_f1': 0.75, 'best_auc': 0.85, 'time': 1.89}"
6,3,31,2,1,"{'epoch': 0, 'train_loss': 0.59, 'test_loss': 0.72, 'precision': 0.83, 'recall': 0.75, 'accuracy': 0.83, 'learning_rate': 0.0, 'branches': [139, 409, 384], 'best_f1': 0.79, 'best_auc': 0.86, 'time': 1.25}"
6,3,32,3,1,"{'epoch': 0, 'train_loss': 0.62, 'test_loss': 1.05, 'precision': 0.73, 'recall': 0.77, 'accuracy': 0.79, 'learning_rate': 0.0, 'branches': [202, 250, 475], 'best_f1': 0.75, 'best_auc': 0.82, 'time': 0.89}"
6,3,33,2,1,"{'epoch': 0, 'train_loss': 0.64, 'test_loss': 0.69, 'precision': 0.78, 'recall': 0.71, 'accuracy': 0.77, 'learning_rate': 0.0, 'branches': [328, 394], 'best_f1': 0.74, 'best_auc': 0.82, 'time': 1.61}"
6,4,29,2,1,"{'epoch': 0, 'train_loss': 0.57, 'test_loss': 0.98, 'precision': 0.86, 'recall': 0.47, 'accuracy': 0.72, 'learning_rate': 0.0, 'branches': [127, 364, 384], 'best_f1': 0.6, 'best_auc': 0.8, 'time': 1.72}"
6,4,27,2,1,"{'epoch': 0, 'train_loss': 0.75, 'test_loss': 0.71, 'precision': 0.69, 'recall': 0.66, 'accuracy': 0.71, 'learning_rate': 0.0, 'branches': [328, 394], 'best_f1': 0.67, 'best_auc': 0.77, 'time': 0.71}"
6,4,14,2,1,"{'epoch': 0, 'train_loss': 0.71, 'test_loss': 0.67, 'precision': 0.65, 'recall': 0.84, 'accuracy': 0.74, 'learning_rate': 0.0, 'branches': [127, 364, 384], 'best_f1': 0.74, 'best_auc': 0.81, 'time': 0.75}"
6,4,12,3,1,"{'epoch': 0, 'train_loss': 0.68, 'test_loss': 0.71, 'precision': 0.89, 'recall': 0.44, 'accuracy': 0.73, 'learning_rate': 0.0, 'branches': [439, 477, 278], 'best_f1': 0.59, 'best_auc': 0.84, 'time': 0.74}"
6,4,40,2,1,"{'epoch': 0, 'train_loss': 0.59, 'test_loss': 0.89, 'precision': 0.97, 'recall': 0.49, 'accuracy': 0.77, 'learning_rate': 0.0, 'branches': [127, 364, 384], 'best_f1': 0.65, 'best_auc': 0.85, 'time': 2.16}"
6,4,41,2,1,"{'epoch': 0, 'train_loss': 0.64, 'test_loss': 0.73, 'precision': 0.64, 'recall': 0.69, 'accuracy': 0.71, 'learning_rate': 0.0, 'branches': [127, 432, 384], 'best_f1': 0.66, 'best_auc': 0.78, 'time': 1.61}"
6,4,42,2,1,"{'epoch': 0, 'train_loss': 0.56, 'test_loss': 1.0, 'precision': 0.9, 'recall': 0.5, 'accuracy': 0.75, 'learning_rate': 0.0, 'branches': [127, 364, 384], 'best_f1': 0.65, 'best_auc': 0.87, 'time': 1.7}"
6,4,16,2,1,"{'epoch': 0, 'train_loss': 0.73, 'test_loss': 0.68, 'precision': 0.61, 'recall': 0.66, 'accuracy': 0.68, 'learning_rate': 0.0, 'branches': [439, 477, 252], 'best_f1': 0.63, 'best_auc': 0.75, 'time': 1.28}"
6,4,43,2,1,"{'epoch': 0, 'train_loss': 0.62, 'test_loss': 0.61, 'precision': 0.81, 'recall': 0.69, 'accuracy': 0.81, 'learning_rate': 0.0, 'branches': [439, 477, 83], 'best_f1': 0.75, 'best_auc': 0.87, 'time': 2.46}"
6,4,10,2,1,"{'epoch': 0, 'train_loss': 0.68, 'test_loss': 0.72, 'precision': 0.54, 'recall': 0.9, 'accuracy': 0.67, 'learning_rate': 0.0, 'branches': [134, 364, 384], 'best_f1': 0.68, 'best_auc': 0.8, 'time': 0.62}"
6,4,44,2,1,"{'epoch': 0, 'train_loss': 0.57, 'test_loss': 1.71, 'precision': 0.88, 'recall': 0.5, 'accuracy': 0.76, 'learning_rate': 0.0, 'branches': [134, 364, 384], 'best_f1': 0.64, 'best_auc': 0.79, 'time': 1.67}"
6,4,25,3,1,"{'epoch': 0, 'train_loss': 0.67, 'test_loss': 0.7, 'precision': 0.72, 'recall': 0.68, 'accuracy': 0.74, 'learning_rate': 0.0, 'branches': [439, 336, 239], 'best_f1': 0.7, 'best_auc': 0.78, 'time': 1.01}"
6,4,30,2,1,"{'epoch': 0, 'train_loss': 0.6, 'test_loss': 0.61, 'precision': 0.82, 'recall': 0.69, 'accuracy': 0.8, 'learning_rate': 0.0, 'branches': [285, 394], 'best_f1': 0.75, 'best_auc': 0.85, 'time': 1.89}"
6,4,45,2,1,"{'epoch': 0, 'train_loss': 0.53, 'test_loss': 0.5, 'precision': 0.76, 'recall': 0.73, 'accuracy': 0.79, 'learning_rate': 0.0, 'branches': [127, 364, 384], 'best_f1': 0.75, 'best_auc': 0.89, 'time': 1.28}"
6,4,46,2,1,"{'epoch': 0, 'train_loss': 0.59, 'test_loss': 1.51, 'precision': 1.0, 'recall': 0.23, 'accuracy': 0.67, 'learning_rate': 0.0, 'branches': [134, 364, 384], 'best_f1': 0.38, 'best_auc': 0.8, 'time': 1.67}"
6,4,47,2,1,"{'epoch': 0, 'train_loss': 0.66, 'test_loss': 0.7, 'precision': 0.8, 'recall': 0.53, 'accuracy': 0.74, 'learning_rate': 0.0, 'branches': [328, 394], 'best_f1': 0.64, 'best_auc': 0.81, 'time': 1.3}"
6,4,48,2,1,"{'epoch': 0, 'train_loss': 0.61, 'test_loss': 0.58, 'precision': 0.78, 'recall': 0.74, 'accuracy': 0.81, 'learning_rate': 0.0, 'branches': [328, 394], 'best_f1': 0.76, 'best_auc': 0.87, 'time': 1.48}"
6,4,49,2,1,"{'epoch': 0, 'train_loss': 0.62, 'test_loss': 0.57, 'precision': 0.91, 'recall': 0.62, 'accuracy': 0.82, 'learning_rate': 0.0, 'branches': [328, 394], 'best_f1': 0.74, 'best_auc': 0.86, 'time': 1.96}"
6,4,20,0,0,"{'epoch': 0, 'train_loss': 0.7, 'test_loss': 0.65, 'precision': 0.76, 'recall': 0.66, 'accuracy': 0.74, 'learning_rate': 0.0, 'branches': [160, 331, 433], 'best_f1': 0.71, 'best_auc': 0.82, 'time': 0.59}"
6,4,21,0,0,"{'epoch': 0, 'train_loss': 0.71, 'test_loss': 0.69, 'precision': 0.57, 'recall': 0.82, 'accuracy': 0.66, 'learning_rate': 0.0, 'branches': [289, 252, 500], 'best_f1': 0.68, 'best_auc': 0.76, 'time': 1.16}"
6,4,22,0,0,"{'epoch': 0, 'train_loss': 0.7, 'test_loss': 0.86, 'precision': 0.82, 'recall': 0.14, 'accuracy': 0.61, 'learning_rate': 0.0, 'branches': [148, 132, 195], 'best_f1': 0.25, 'best_auc': 0.77, 'time': 1.01}"
6,4,23,0,0,"{'epoch': 0, 'train_loss': 0.66, 'test_loss': 0.63, 'precision': 0.71, 'recall': 0.71, 'accuracy': 0.77, 'learning_rate': 0.0, 'branches': [43, 283, 12], 'best_f1': 0.71, 'best_auc': 0.83, 'time': 0.91}"
