experiment_id,generation,individual_id,model_performance
26,3,1,"{'epoch': 0, 'train_loss': 1.15, 'test_loss': 0.97, 'precision': 0.07, 'recall': 0.43, 'accuracy': 0.71, 'learning_rate': 0.0, 'branches': [[515, 531, 166], [685, 1238]], 'best_f1': 0.12, 'best_auc': 0.7, 'time': 5.77}"
26,3,5,"{'epoch': 0, 'train_loss': 1.21, 'test_loss': 0.93, 'precision': 0.13, 'recall': 0.55, 'accuracy': 0.8, 'learning_rate': 0.0, 'branches': [[685, 1238], [1254, 902, 428, 239]], 'best_f1': 0.21, 'best_auc': 0.73, 'time': 7.84}"
27,0,3,"{'epoch': 0, 'train_loss': 0.62, 'test_loss': 0.84, 'precision': 0.8, 'recall': 0.38, 'accuracy': 0.7, 'learning_rate': 0.0, 'branches': [[881, 471, 1457], [1400, 368, 1390, 718]], 'best_f1': 0.51, 'best_auc': 0.83, 'time': 10.28}"
27,0,4,"{'epoch': 0, 'train_loss': 0.58, 'test_loss': 0.45, 'precision': 0.79, 'recall': 0.84, 'accuracy': 0.84, 'learning_rate': 0.0, 'branches': [[62, 281]], 'best_f1': 0.81, 'best_auc': 0.91, 'time': 1.22}"
27,0,5,"{'epoch': 0, 'train_loss': 0.6, 'test_loss': 1.05, 'precision': 0.92, 'recall': 0.25, 'accuracy': 0.67, 'learning_rate': 0.0, 'branches': [[538, 1289, 432, 1207], [236, 400, 560, 180]], 'best_f1': 0.39, 'best_auc': 0.83, 'time': 9.14}"
27,0,6,"{'epoch': 0, 'train_loss': 0.64, 'test_loss': 0.63, 'precision': 0.73, 'recall': 0.73, 'accuracy': 0.76, 'learning_rate': 0.0, 'branches': [[1208, 1299, 787]], 'best_f1': 0.73, 'best_auc': 0.83, 'time': 5.54}"
27,0,7,"{'epoch': 0, 'train_loss': 0.63, 'test_loss': 0.74, 'precision': 0.6, 'recall': 0.7, 'accuracy': 0.69, 'learning_rate': 0.0, 'branches': [[913, 579, 714, 131], [1145, 100]], 'best_f1': 0.65, 'best_auc': 0.76, 'time': 4.03}"
27,0,8,"{'epoch': 0, 'train_loss': 0.63, 'test_loss': 0.92, 'precision': 0.8, 'recall': 0.31, 'accuracy': 0.66, 'learning_rate': 0.0, 'branches': [[1446, 1079, 1222], [640, 1140, 255, 885], [1262, 448, 287]], 'best_f1': 0.44, 'best_auc': 0.8, 'time': 13.12}"
27,1,0,"{'epoch': 0, 'train_loss': 0.56, 'test_loss': 0.59, 'precision': 0.92, 'recall': 0.59, 'accuracy': 0.81, 'learning_rate': 0.0, 'branches': [[881, 471, 1457], [62, 281]], 'best_f1': 0.72, 'best_auc': 0.91, 'time': 5.52}"
27,1,7,"{'epoch': 0, 'train_loss': 0.63, 'test_loss': 0.74, 'precision': 0.6, 'recall': 0.7, 'accuracy': 0.69, 'learning_rate': 0.0, 'branches': [[913, 579, 714, 131], [1145, 100]], 'best_f1': 0.65, 'best_auc': 0.76, 'time': 4.03}"
27,1,6,"{'epoch': 0, 'train_loss': 0.64, 'test_loss': 0.63, 'precision': 0.73, 'recall': 0.73, 'accuracy': 0.76, 'learning_rate': 0.0, 'branches': [[1208, 1299, 787]], 'best_f1': 0.73, 'best_auc': 0.83, 'time': 5.54}"
27,1,8,"{'epoch': 0, 'train_loss': 0.63, 'test_loss': 0.92, 'precision': 0.8, 'recall': 0.31, 'accuracy': 0.66, 'learning_rate': 0.0, 'branches': [[1446, 1079, 1222], [640, 1140, 255, 885], [1262, 448, 287]], 'best_f1': 0.44, 'best_auc': 0.8, 'time': 13.12}"
27,1,8,"{'epoch': 0, 'train_loss': 0.63, 'test_loss': 0.92, 'precision': 0.8, 'recall': 0.31, 'accuracy': 0.66, 'learning_rate': 0.0, 'branches': [[1446, 1079, 1222], [640, 1140, 255, 885], [1262, 448, 287]], 'best_f1': 0.44, 'best_auc': 0.8, 'time': 13.12}"
27,1,6,"{'epoch': 0, 'train_loss': 0.64, 'test_loss': 0.63, 'precision': 0.73, 'recall': 0.73, 'accuracy': 0.76, 'learning_rate': 0.0, 'branches': [[1208, 1299, 787]], 'best_f1': 0.73, 'best_auc': 0.83, 'time': 5.54}"
27,2,0,"{'epoch': 0, 'train_loss': 0.56, 'test_loss': 0.59, 'precision': 0.92, 'recall': 0.59, 'accuracy': 0.81, 'learning_rate': 0.0, 'branches': [[881, 471, 1457], [62, 281]], 'best_f1': 0.72, 'best_auc': 0.91, 'time': 5.52}"
27,2,8,"{'epoch': 0, 'train_loss': 0.63, 'test_loss': 0.92, 'precision': 0.8, 'recall': 0.31, 'accuracy': 0.66, 'learning_rate': 0.0, 'branches': [[1446, 1079, 1222], [640, 1140, 255, 885], [1262, 448, 287]], 'best_f1': 0.44, 'best_auc': 0.8, 'time': 13.12}"
27,2,6,"{'epoch': 0, 'train_loss': 0.64, 'test_loss': 0.63, 'precision': 0.73, 'recall': 0.73, 'accuracy': 0.76, 'learning_rate': 0.0, 'branches': [[1208, 1299, 787]], 'best_f1': 0.73, 'best_auc': 0.83, 'time': 5.54}"
27,2,1,"{'epoch': 0, 'train_loss': 0.64, 'test_loss': 0.6, 'precision': 0.76, 'recall': 0.7, 'accuracy': 0.77, 'learning_rate': 0.0, 'branches': [[1145, 100]], 'best_f1': 0.73, 'best_auc': 0.85, 'time': 0.8}"
27,2,8,"{'epoch': 0, 'train_loss': 0.63, 'test_loss': 0.92, 'precision': 0.8, 'recall': 0.31, 'accuracy': 0.66, 'learning_rate': 0.0, 'branches': [[1446, 1079, 1222], [640, 1140, 255, 885], [1262, 448, 287]], 'best_f1': 0.44, 'best_auc': 0.8, 'time': 13.12}"
27,2,1,"{'epoch': 0, 'train_loss': 0.64, 'test_loss': 0.6, 'precision': 0.76, 'recall': 0.7, 'accuracy': 0.77, 'learning_rate': 0.0, 'branches': [[1145, 100]], 'best_f1': 0.73, 'best_auc': 0.85, 'time': 0.8}"
27,3,1,"{'epoch': 0, 'train_loss': 0.55, 'test_loss': 0.51, 'precision': 0.75, 'recall': 0.82, 'accuracy': 0.81, 'learning_rate': 0.0, 'branches': [[62, 281]], 'best_f1': 0.78, 'best_auc': 0.88, 'time': 1.21}"
27,3,1,"{'epoch': 0, 'train_loss': 0.64, 'test_loss': 0.6, 'precision': 0.76, 'recall': 0.7, 'accuracy': 0.77, 'learning_rate': 0.0, 'branches': [[1145, 100]], 'best_f1': 0.73, 'best_auc': 0.85, 'time': 0.8}"
27,3,1,"{'epoch': 0, 'train_loss': 0.64, 'test_loss': 0.6, 'precision': 0.76, 'recall': 0.7, 'accuracy': 0.77, 'learning_rate': 0.0, 'branches': [[1145, 100]], 'best_f1': 0.73, 'best_auc': 0.85, 'time': 0.8}"
27,3,2,"{'epoch': 0, 'train_loss': 0.65, 'test_loss': 0.66, 'precision': 0.77, 'recall': 0.55, 'accuracy': 0.75, 'learning_rate': 0.0, 'branches': [[1208, 1487, 787]], 'best_f1': 0.64, 'best_auc': 0.84, 'time': 6.02}"
27,3,1,"{'epoch': 0, 'train_loss': 0.64, 'test_loss': 0.6, 'precision': 0.76, 'recall': 0.7, 'accuracy': 0.77, 'learning_rate': 0.0, 'branches': [[1145, 100]], 'best_f1': 0.73, 'best_auc': 0.85, 'time': 0.8}"
27,3,6,"{'epoch': 0, 'train_loss': 0.64, 'test_loss': 0.63, 'precision': 0.73, 'recall': 0.73, 'accuracy': 0.76, 'learning_rate': 0.0, 'branches': [[1208, 1299, 787]], 'best_f1': 0.73, 'best_auc': 0.83, 'time': 5.54}"
28,0,3,"{'epoch': 0, 'train_loss': 0.57, 'test_loss': 0.53, 'precision': 0.52, 'recall': 0.82, 'accuracy': 0.9, 'learning_rate': 0.0, 'branches': [[1240, 355, 644]], 'best_f1': 0.64, 'best_auc': 0.94, 'time': 3.01}"
28,0,4,"{'epoch': 0, 'train_loss': 0.61, 'test_loss': 0.52, 'precision': 0.59, 'recall': 0.73, 'accuracy': 0.92, 'learning_rate': 0.0, 'branches': [[1174, 1205, 839, 394]], 'best_f1': 0.66, 'best_auc': 0.95, 'time': 6.04}"
28,0,5,"{'epoch': 0, 'train_loss': 0.55, 'test_loss': 0.53, 'precision': 0.38, 'recall': 0.93, 'accuracy': 0.81, 'learning_rate': 0.0, 'branches': [[1063, 641]], 'best_f1': 0.54, 'best_auc': 0.93, 'time': 2.22}"
28,0,6,"{'epoch': 0, 'train_loss': 0.55, 'test_loss': 0.43, 'precision': 0.4, 'recall': 0.97, 'accuracy': 0.84, 'learning_rate': 0.0, 'branches': [[411, 170], [963, 642, 19, 375], [1178, 861, 344, 149]], 'best_f1': 0.56, 'best_auc': 0.96, 'time': 6.71}"
28,0,7,"{'epoch': 0, 'train_loss': 0.53, 'test_loss': 0.43, 'precision': 0.68, 'recall': 0.82, 'accuracy': 0.93, 'learning_rate': 0.0, 'branches': [[598, 1129, 611], [204, 1481, 823], [1396, 349]], 'best_f1': 0.74, 'best_auc': 0.96, 'time': 11.58}"
28,0,8,"{'epoch': 0, 'train_loss': 0.51, 'test_loss': 0.42, 'precision': 0.76, 'recall': 0.83, 'accuracy': 0.96, 'learning_rate': 0.0, 'branches': [[104, 1216, 156, 1135], [1443, 1117, 1461]], 'best_f1': 0.79, 'best_auc': 0.95, 'time': 11.84}"
28,1,1,"{'epoch': 0, 'train_loss': 0.49, 'test_loss': 0.37, 'precision': 0.63, 'recall': 0.9, 'accuracy': 0.93, 'learning_rate': 0.0, 'branches': [[104, 1216, 156, 1135], [1443, 901, 1179]], 'best_f1': 0.74, 'best_auc': 0.96, 'time': 10.69}"
28,1,4,"{'epoch': 0, 'train_loss': 0.61, 'test_loss': 0.52, 'precision': 0.59, 'recall': 0.73, 'accuracy': 0.92, 'learning_rate': 0.0, 'branches': [[1174, 1205, 839, 394]], 'best_f1': 0.66, 'best_auc': 0.95, 'time': 6.04}"
28,1,6,"{'epoch': 0, 'train_loss': 0.55, 'test_loss': 0.43, 'precision': 0.4, 'recall': 0.97, 'accuracy': 0.84, 'learning_rate': 0.0, 'branches': [[411, 170], [963, 642, 19, 375], [1178, 861, 344, 149]], 'best_f1': 0.56, 'best_auc': 0.96, 'time': 6.71}"
28,1,4,"{'epoch': 0, 'train_loss': 0.61, 'test_loss': 0.52, 'precision': 0.59, 'recall': 0.73, 'accuracy': 0.92, 'learning_rate': 0.0, 'branches': [[1174, 1205, 839, 394]], 'best_f1': 0.66, 'best_auc': 0.95, 'time': 6.04}"
28,1,3,"{'epoch': 0, 'train_loss': 0.57, 'test_loss': 0.53, 'precision': 0.52, 'recall': 0.82, 'accuracy': 0.9, 'learning_rate': 0.0, 'branches': [[1240, 355, 644]], 'best_f1': 0.64, 'best_auc': 0.94, 'time': 3.01}"
28,1,3,"{'epoch': 0, 'train_loss': 0.57, 'test_loss': 0.53, 'precision': 0.52, 'recall': 0.82, 'accuracy': 0.9, 'learning_rate': 0.0, 'branches': [[1240, 355, 644]], 'best_f1': 0.64, 'best_auc': 0.94, 'time': 3.01}"
28,2,1,"{'epoch': 0, 'train_loss': 0.49, 'test_loss': 0.37, 'precision': 0.63, 'recall': 0.9, 'accuracy': 0.93, 'learning_rate': 0.0, 'branches': [[104, 1216, 156, 1135], [1443, 901, 1179]], 'best_f1': 0.74, 'best_auc': 0.96, 'time': 10.69}"
28,2,6,"{'epoch': 0, 'train_loss': 0.55, 'test_loss': 0.43, 'precision': 0.4, 'recall': 0.97, 'accuracy': 0.84, 'learning_rate': 0.0, 'branches': [[411, 170], [963, 642, 19, 375], [1178, 861, 344, 149]], 'best_f1': 0.56, 'best_auc': 0.96, 'time': 6.71}"
28,2,4,"{'epoch': 0, 'train_loss': 0.61, 'test_loss': 0.52, 'precision': 0.59, 'recall': 0.73, 'accuracy': 0.92, 'learning_rate': 0.0, 'branches': [[1174, 1205, 839, 394]], 'best_f1': 0.66, 'best_auc': 0.95, 'time': 6.04}"
28,2,4,"{'epoch': 0, 'train_loss': 0.61, 'test_loss': 0.52, 'precision': 0.59, 'recall': 0.73, 'accuracy': 0.92, 'learning_rate': 0.0, 'branches': [[1174, 1205, 839, 394]], 'best_f1': 0.66, 'best_auc': 0.95, 'time': 6.04}"
28,2,4,"{'epoch': 0, 'train_loss': 0.61, 'test_loss': 0.52, 'precision': 0.59, 'recall': 0.73, 'accuracy': 0.92, 'learning_rate': 0.0, 'branches': [[1174, 1205, 839, 394]], 'best_f1': 0.66, 'best_auc': 0.95, 'time': 6.04}"
28,2,1,"{'epoch': 0, 'train_loss': 0.57, 'test_loss': 0.41, 'precision': 0.55, 'recall': 0.91, 'accuracy': 0.91, 'learning_rate': 0.0, 'branches': [[1443, 901, 1366], [701, 1204, 871, 52]], 'best_f1': 0.68, 'best_auc': 0.96, 'time': 10.88}"
28,3,1,"{'epoch': 0, 'train_loss': 0.49, 'test_loss': 0.37, 'precision': 0.63, 'recall': 0.9, 'accuracy': 0.93, 'learning_rate': 0.0, 'branches': [[104, 1216, 156, 1135], [1443, 901, 1179]], 'best_f1': 0.74, 'best_auc': 0.96, 'time': 10.69}"
28,3,4,"{'epoch': 0, 'train_loss': 0.61, 'test_loss': 0.52, 'precision': 0.59, 'recall': 0.73, 'accuracy': 0.92, 'learning_rate': 0.0, 'branches': [[1174, 1205, 839, 394]], 'best_f1': 0.66, 'best_auc': 0.95, 'time': 6.04}"
28,3,4,"{'epoch': 0, 'train_loss': 0.61, 'test_loss': 0.52, 'precision': 0.59, 'recall': 0.73, 'accuracy': 0.92, 'learning_rate': 0.0, 'branches': [[1174, 1205, 839, 394]], 'best_f1': 0.66, 'best_auc': 0.95, 'time': 6.04}"
28,3,4,"{'epoch': 0, 'train_loss': 0.61, 'test_loss': 0.52, 'precision': 0.59, 'recall': 0.73, 'accuracy': 0.92, 'learning_rate': 0.0, 'branches': [[1174, 1205, 839, 394]], 'best_f1': 0.66, 'best_auc': 0.95, 'time': 6.04}"
28,3,1,"{'epoch': 0, 'train_loss': 0.56, 'test_loss': 0.47, 'precision': 0.33, 'recall': 0.96, 'accuracy': 0.79, 'learning_rate': 0.0, 'branches': [[701, 1204, 871, 52]], 'best_f1': 0.49, 'best_auc': 0.95, 'time': 5.54}"
28,3,4,"{'epoch': 0, 'train_loss': 0.61, 'test_loss': 0.52, 'precision': 0.59, 'recall': 0.73, 'accuracy': 0.92, 'learning_rate': 0.0, 'branches': [[1174, 1205, 839, 394]], 'best_f1': 0.66, 'best_auc': 0.95, 'time': 6.04}"
29,0,3,"{'epoch': 0, 'train_loss': 0.93, 'test_loss': 0.9, 'precision': 0.34, 'recall': 0.78, 'accuracy': 0.69, 'learning_rate': 0.0, 'branches': [[544, 263], [1155, 1111, 115, 167]], 'best_f1': 0.47, 'best_auc': 0.8, 'time': 5.4}"
29,0,4,"{'epoch': 0, 'train_loss': 0.89, 'test_loss': 1.02, 'precision': 0.39, 'recall': 0.62, 'accuracy': 0.74, 'learning_rate': 0.0, 'branches': [[1193, 532, 16], [646, 134, 388, 1227]], 'best_f1': 0.48, 'best_auc': 0.78, 'time': 5.22}"
29,0,5,"{'epoch': 0, 'train_loss': 0.89, 'test_loss': 0.8, 'precision': 0.36, 'recall': 0.82, 'accuracy': 0.74, 'learning_rate': 0.0, 'branches': [[1345, 51, 1380]], 'best_f1': 0.5, 'best_auc': 0.84, 'time': 3.54}"
29,0,6,"{'epoch': 0, 'train_loss': 0.89, 'test_loss': 0.84, 'precision': 0.52, 'recall': 0.67, 'accuracy': 0.84, 'learning_rate': 0.0, 'branches': [[714, 100, 353, 867]], 'best_f1': 0.58, 'best_auc': 0.86, 'time': 2.81}"
29,0,7,"{'epoch': 0, 'train_loss': 0.9, 'test_loss': 0.89, 'precision': 0.47, 'recall': 0.7, 'accuracy': 0.81, 'learning_rate': 0.0, 'branches': [[62, 267, 1387], [647, 211], [634, 710, 1437]], 'best_f1': 0.56, 'best_auc': 0.84, 'time': 9.69}"
29,0,8,"{'epoch': 0, 'train_loss': 0.87, 'test_loss': 0.82, 'precision': 0.41, 'recall': 0.87, 'accuracy': 0.74, 'learning_rate': 0.0, 'branches': [[773, 692, 1276, 1481], [1126, 972, 1074, 851], [442, 65, 206, 26]], 'best_f1': 0.56, 'best_auc': 0.84, 'time': 14.57}"
29,1,1,"{'epoch': 0, 'train_loss': 0.85, 'test_loss': 1.02, 'precision': 0.5, 'recall': 0.68, 'accuracy': 0.81, 'learning_rate': 0.0, 'branches': [[634, 710, 1437], [607, 1449, 32]], 'best_f1': 0.57, 'best_auc': 0.84, 'time': 9.63}"
29,1,7,"{'epoch': 0, 'train_loss': 0.9, 'test_loss': 0.89, 'precision': 0.47, 'recall': 0.7, 'accuracy': 0.81, 'learning_rate': 0.0, 'branches': [[62, 267, 1387], [647, 211], [634, 710, 1437]], 'best_f1': 0.56, 'best_auc': 0.84, 'time': 9.69}"
29,1,6,"{'epoch': 0, 'train_loss': 0.89, 'test_loss': 0.84, 'precision': 0.52, 'recall': 0.67, 'accuracy': 0.84, 'learning_rate': 0.0, 'branches': [[714, 100, 353, 867]], 'best_f1': 0.58, 'best_auc': 0.86, 'time': 2.81}"
29,1,7,"{'epoch': 0, 'train_loss': 0.9, 'test_loss': 0.89, 'precision': 0.47, 'recall': 0.7, 'accuracy': 0.81, 'learning_rate': 0.0, 'branches': [[62, 267, 1387], [647, 211], [634, 710, 1437]], 'best_f1': 0.56, 'best_auc': 0.84, 'time': 9.69}"
29,1,3,"{'epoch': 0, 'train_loss': 0.93, 'test_loss': 0.9, 'precision': 0.34, 'recall': 0.78, 'accuracy': 0.69, 'learning_rate': 0.0, 'branches': [[544, 263], [1155, 1111, 115, 167]], 'best_f1': 0.47, 'best_auc': 0.8, 'time': 5.4}"
29,1,0,"{'epoch': 0, 'train_loss': 0.92, 'test_loss': 0.89, 'precision': 0.46, 'recall': 0.65, 'accuracy': 0.78, 'learning_rate': 0.0, 'branches': [[544, 263], [1110, 351], [1053, 1468, 1348, 796]], 'best_f1': 0.54, 'best_auc': 0.82, 'time': 10.71}"
29,2,1,"{'epoch': 0, 'train_loss': 0.85, 'test_loss': 0.88, 'precision': 0.45, 'recall': 0.75, 'accuracy': 0.76, 'learning_rate': 0.0, 'branches': [[1155, 1111, 115, 167], [607, 1449, 32]], 'best_f1': 0.56, 'best_auc': 0.85, 'time': 8.25}"
29,2,3,"{'epoch': 0, 'train_loss': 0.93, 'test_loss': 0.9, 'precision': 0.34, 'recall': 0.78, 'accuracy': 0.69, 'learning_rate': 0.0, 'branches': [[544, 263], [1155, 1111, 115, 167]], 'best_f1': 0.47, 'best_auc': 0.8, 'time': 5.4}"
29,2,3,"{'epoch': 0, 'train_loss': 0.93, 'test_loss': 0.9, 'precision': 0.34, 'recall': 0.78, 'accuracy': 0.69, 'learning_rate': 0.0, 'branches': [[544, 263], [1155, 1111, 115, 167]], 'best_f1': 0.47, 'best_auc': 0.8, 'time': 5.4}"
29,2,3,"{'epoch': 0, 'train_loss': 0.93, 'test_loss': 0.9, 'precision': 0.34, 'recall': 0.78, 'accuracy': 0.69, 'learning_rate': 0.0, 'branches': [[544, 263], [1155, 1111, 115, 167]], 'best_f1': 0.47, 'best_auc': 0.8, 'time': 5.4}"
29,2,2,"{'epoch': 0, 'train_loss': 0.9, 'test_loss': 0.84, 'precision': 0.39, 'recall': 0.76, 'accuracy': 0.75, 'learning_rate': 0.0, 'branches': [[1155, 1111, 115, 167], [1110, 351], [1053, 1468, 1348, 796]], 'best_f1': 0.52, 'best_auc': 0.83, 'time': 13.5}"
29,2,7,"{'epoch': 0, 'train_loss': 0.9, 'test_loss': 0.89, 'precision': 0.47, 'recall': 0.7, 'accuracy': 0.81, 'learning_rate': 0.0, 'branches': [[62, 267, 1387], [647, 211], [634, 710, 1437]], 'best_f1': 0.56, 'best_auc': 0.84, 'time': 9.69}"
29,3,1,"{'epoch': 0, 'train_loss': 0.85, 'test_loss': 0.84, 'precision': 0.48, 'recall': 0.7, 'accuracy': 0.82, 'learning_rate': 0.0, 'branches': [[62, 267, 1387], [647, 211], [634, 710, 1437]], 'best_f1': 0.57, 'best_auc': 0.85, 'time': 9.69}"
29,3,7,"{'epoch': 0, 'train_loss': 0.9, 'test_loss': 0.89, 'precision': 0.47, 'recall': 0.7, 'accuracy': 0.81, 'learning_rate': 0.0, 'branches': [[62, 267, 1387], [647, 211], [634, 710, 1437]], 'best_f1': 0.56, 'best_auc': 0.84, 'time': 9.69}"
29,3,3,"{'epoch': 0, 'train_loss': 0.93, 'test_loss': 0.9, 'precision': 0.34, 'recall': 0.78, 'accuracy': 0.69, 'learning_rate': 0.0, 'branches': [[544, 263], [1155, 1111, 115, 167]], 'best_f1': 0.47, 'best_auc': 0.8, 'time': 5.4}"
29,3,3,"{'epoch': 0, 'train_loss': 0.93, 'test_loss': 0.9, 'precision': 0.34, 'recall': 0.78, 'accuracy': 0.69, 'learning_rate': 0.0, 'branches': [[544, 263], [1155, 1111, 115, 167]], 'best_f1': 0.47, 'best_auc': 0.8, 'time': 5.4}"
29,3,0,"{'epoch': 0, 'train_loss': 0.89, 'test_loss': 0.78, 'precision': 0.41, 'recall': 0.8, 'accuracy': 0.77, 'learning_rate': 0.0, 'branches': [[1155, 1111, 115, 167], [798, 1465, 1375]], 'best_f1': 0.55, 'best_auc': 0.85, 'time': 11.06}"
29,3,3,"{'epoch': 0, 'train_loss': 0.93, 'test_loss': 0.9, 'precision': 0.34, 'recall': 0.78, 'accuracy': 0.69, 'learning_rate': 0.0, 'branches': [[544, 263], [1155, 1111, 115, 167]], 'best_f1': 0.47, 'best_auc': 0.8, 'time': 5.4}"
30,0,3,"{'epoch': 0, 'train_loss': 0.81, 'test_loss': 0.74, 'precision': 0.57, 'recall': 0.8, 'accuracy': 0.81, 'learning_rate': 0.0, 'branches': [[841, 727, 271]], 'best_f1': 0.67, 'best_auc': 0.9, 'time': 3.32}"
30,0,4,"{'epoch': 0, 'train_loss': 0.68, 'test_loss': 1.16, 'precision': 0.82, 'recall': 0.6, 'accuracy': 0.89, 'learning_rate': 0.0, 'branches': [[666, 661, 1496], [147, 1424, 686], [705, 1033]], 'best_f1': 0.7, 'best_auc': 0.84, 'time': 13.07}"
30,0,5,"{'epoch': 0, 'train_loss': 0.68, 'test_loss': 0.85, 'precision': 0.77, 'recall': 0.76, 'accuracy': 0.9, 'learning_rate': 0.0, 'branches': [[150, 688, 246, 1006]], 'best_f1': 0.77, 'best_auc': 0.93, 'time': 4.19}"
30,0,6,"{'epoch': 0, 'train_loss': 0.73, 'test_loss': 0.76, 'precision': 0.66, 'recall': 0.75, 'accuracy': 0.85, 'learning_rate': 0.0, 'branches': [[847, 1265, 940]], 'best_f1': 0.7, 'best_auc': 0.9, 'time': 5.6}"
30,0,7,"{'epoch': 0, 'train_loss': 0.74, 'test_loss': 0.78, 'precision': 0.73, 'recall': 0.68, 'accuracy': 0.87, 'learning_rate': 0.0, 'branches': [[1451, 97]], 'best_f1': 0.71, 'best_auc': 0.91, 'time': 0.82}"
30,0,8,"{'epoch': 0, 'train_loss': 0.74, 'test_loss': 0.85, 'precision': 0.85, 'recall': 0.65, 'accuracy': 0.89, 'learning_rate': 0.0, 'branches': [[703, 7, 321, 1210]], 'best_f1': 0.74, 'best_auc': 0.91, 'time': 3.01}"
30,1,5,"{'epoch': 0, 'train_loss': 0.68, 'test_loss': 0.85, 'precision': 0.77, 'recall': 0.76, 'accuracy': 0.9, 'learning_rate': 0.0, 'branches': [[150, 688, 246, 1006]], 'best_f1': 0.77, 'best_auc': 0.93, 'time': 4.19}"
30,1,2,"{'epoch': 0, 'train_loss': 0.77, 'test_loss': 0.71, 'precision': 0.72, 'recall': 0.63, 'accuracy': 0.87, 'learning_rate': 0.0, 'branches': [[1500, 97]], 'best_f1': 0.67, 'best_auc': 0.9, 'time': 0.8}"
30,1,6,"{'epoch': 0, 'train_loss': 0.73, 'test_loss': 0.76, 'precision': 0.66, 'recall': 0.75, 'accuracy': 0.85, 'learning_rate': 0.0, 'branches': [[847, 1265, 940]], 'best_f1': 0.7, 'best_auc': 0.9, 'time': 5.6}"
30,1,2,"{'epoch': 0, 'train_loss': 0.77, 'test_loss': 0.71, 'precision': 0.72, 'recall': 0.63, 'accuracy': 0.87, 'learning_rate': 0.0, 'branches': [[1500, 97]], 'best_f1': 0.67, 'best_auc': 0.9, 'time': 0.8}"
30,1,1,"{'epoch': 0, 'train_loss': 0.76, 'test_loss': 0.77, 'precision': 0.51, 'recall': 0.8, 'accuracy': 0.77, 'learning_rate': 0.0, 'branches': [[666, 661, 1496], [705, 1033], [267, 15, 1465, 270]], 'best_f1': 0.62, 'best_auc': 0.88, 'time': 11.37}"
30,1,1,"{'epoch': 0, 'train_loss': 0.76, 'test_loss': 0.77, 'precision': 0.51, 'recall': 0.8, 'accuracy': 0.77, 'learning_rate': 0.0, 'branches': [[666, 661, 1496], [705, 1033], [267, 15, 1465, 270]], 'best_f1': 0.62, 'best_auc': 0.88, 'time': 11.37}"
30,2,5,"{'epoch': 0, 'train_loss': 0.68, 'test_loss': 0.85, 'precision': 0.77, 'recall': 0.76, 'accuracy': 0.9, 'learning_rate': 0.0, 'branches': [[150, 688, 246, 1006]], 'best_f1': 0.77, 'best_auc': 0.93, 'time': 4.19}"
30,2,1,"{'epoch': 0, 'train_loss': 0.76, 'test_loss': 0.77, 'precision': 0.51, 'recall': 0.8, 'accuracy': 0.77, 'learning_rate': 0.0, 'branches': [[666, 661, 1496], [705, 1033], [267, 15, 1465, 270]], 'best_f1': 0.62, 'best_auc': 0.88, 'time': 11.37}"
30,2,6,"{'epoch': 0, 'train_loss': 0.73, 'test_loss': 0.76, 'precision': 0.66, 'recall': 0.75, 'accuracy': 0.85, 'learning_rate': 0.0, 'branches': [[847, 1265, 940]], 'best_f1': 0.7, 'best_auc': 0.9, 'time': 5.6}"
30,2,2,"{'epoch': 0, 'train_loss': 0.77, 'test_loss': 0.71, 'precision': 0.72, 'recall': 0.63, 'accuracy': 0.87, 'learning_rate': 0.0, 'branches': [[1500, 97]], 'best_f1': 0.67, 'best_auc': 0.9, 'time': 0.8}"
30,2,2,"{'epoch': 0, 'train_loss': 0.77, 'test_loss': 0.71, 'precision': 0.72, 'recall': 0.63, 'accuracy': 0.87, 'learning_rate': 0.0, 'branches': [[1500, 97]], 'best_f1': 0.67, 'best_auc': 0.9, 'time': 0.8}"
30,2,2,"{'epoch': 0, 'train_loss': 0.77, 'test_loss': 0.71, 'precision': 0.72, 'recall': 0.63, 'accuracy': 0.87, 'learning_rate': 0.0, 'branches': [[1500, 97]], 'best_f1': 0.67, 'best_auc': 0.9, 'time': 0.8}"
30,3,2,"{'epoch': 0, 'train_loss': 0.68, 'test_loss': 0.62, 'precision': 0.66, 'recall': 0.81, 'accuracy': 0.87, 'learning_rate': 0.0, 'branches': [[1500, 97], [149, 117]], 'best_f1': 0.73, 'best_auc': 0.93, 'time': 1.1}"
30,3,2,"{'epoch': 0, 'train_loss': 0.77, 'test_loss': 0.71, 'precision': 0.72, 'recall': 0.63, 'accuracy': 0.87, 'learning_rate': 0.0, 'branches': [[1500, 97]], 'best_f1': 0.67, 'best_auc': 0.9, 'time': 0.8}"
30,3,6,"{'epoch': 0, 'train_loss': 0.73, 'test_loss': 0.76, 'precision': 0.66, 'recall': 0.75, 'accuracy': 0.85, 'learning_rate': 0.0, 'branches': [[847, 1265, 940]], 'best_f1': 0.7, 'best_auc': 0.9, 'time': 5.6}"
30,3,2,"{'epoch': 0, 'train_loss': 0.77, 'test_loss': 0.71, 'precision': 0.72, 'recall': 0.63, 'accuracy': 0.87, 'learning_rate': 0.0, 'branches': [[1500, 97]], 'best_f1': 0.67, 'best_auc': 0.9, 'time': 0.8}"
